Time Stamp (ms), Temp1(T1), Temp2 (T2),Humidity (H), Pressure (P),AccelX (X), AccelY (Y), AccelZ (Z)
1613004,33.48,33.48,20.70,12.40,-3.20,-2.82,-2.90
1614004,33.48,33.48,20.86,12.40,-3.20,-2.82,-2.90
1615004,33.48,33.48,21.02,12.38,-3.20,-2.82,-2.90
1616004,33.49,33.48,21.18,12.40,-3.21,-2.82,-2.90
1617004,33.49,33.48,21.18,12.40,-3.21,-2.82,-2.90
1618004,33.48,33.48,21.34,12.40,-3.20,-2.82,-2.90
1619004,33.48,33.48,20.86,12.40,-3.20,-2.82,-2.90
1620004,33.48,33.48,20.86,12.40,-3.20,-2.82,-2.90
1621004,33.49,33.48,21.02,12.40,-3.20,-2.82,-2.90
1622004,33.48,33.48,20.86,12.40,-3.20,-2.82,-2.90
1623004,33.49,33.48,21.18,12.40,-3.20,-2.82,-2.90
1624004,33.48,33.48,20.70,12.40,-3.20,-2.82,-2.90
1625005,33.48,33.48,20.55,12.40,-3.20,-2.82,-2.90
1626004,33.47,33.48,20.86,12.40,-3.21,-2.82,-2.90
1627004,33.48,33.48,20.70,12.40,-3.20,-2.82,-2.90
1628004,33.49,33.48,20.86,12.40,-3.20,-2.82,-2.90
1629004,33.48,33.48,21.02,12.40,-3.20,-2.82,-2.90
1630004,33.49,33.48,21.18,12.40,-3.21,-2.82,-2.90
1631004,33.49,33.49,20.70,12.40,-3.21,-2.82,-2.90
1632004,33.48,33.48,20.86,12.40,-3.20,-2.82,-2.90
1633004,33.49,33.48,21.34,12.40,-3.20,-2.82,-2.90
1634004,33.49,33.49,20.86,12.40,-3.20,-2.82,-2.90
1635004,33.48,33.48,20.70,12.40,-3.20,-2.82,-2.90
1636004,33.49,33.49,20.86,12.40,-3.20,-2.82,-2.90
1637004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1638004,33.48,33.48,21.18,12.40,-3.20,-2.82,-2.90
1639004,33.49,33.48,21.18,12.40,-3.20,-2.82,-2.90
1640004,33.49,33.48,20.86,12.40,-3.20,-2.82,-2.90
1641005,33.49,33.48,20.70,12.40,-3.20,-2.82,-2.90
1642004,33.49,33.48,21.18,12.40,-3.20,-2.82,-2.90
1643004,33.49,33.49,21.18,12.40,-3.20,-2.82,-2.90
1644004,33.49,33.48,20.55,12.40,-3.20,-2.82,-2.90
1645004,33.49,33.49,21.18,12.40,-3.20,-2.82,-2.90
1646004,33.49,33.48,20.70,12.40,-3.21,-2.82,-2.90
1647004,33.48,33.49,20.70,12.40,-3.20,-2.82,-2.90
1648004,33.48,33.48,21.02,12.40,-3.20,-2.82,-2.90
1649004,33.48,33.48,21.02,12.40,-3.20,-2.82,-2.90
1650004,33.48,33.49,21.02,12.40,-3.20,-2.82,-2.90
1651004,33.48,33.49,21.02,12.40,-3.21,-2.82,-2.90
1652004,33.48,33.49,20.70,12.40,-3.21,-2.82,-2.90
1653004,33.48,33.49,20.86,12.40,-3.20,-2.82,-2.90
1654004,33.49,33.49,21.34,12.40,-3.20,-2.82,-2.90
1655004,33.48,33.48,20.86,12.40,-3.20,-2.82,-2.90
1656004,33.48,33.49,20.55,12.40,-3.20,-2.82,-2.90
1657005,33.49,33.49,21.02,12.40,-3.21,-2.82,-2.90
1658004,33.48,33.49,20.55,12.40,-3.20,-2.82,-2.90
1659004,33.49,33.49,20.86,12.40,-3.21,-2.82,-2.90
1660004,33.49,33.49,21.18,12.40,-3.20,-2.82,-2.90
1661004,33.48,33.49,24.17,12.40,-3.20,-2.82,-2.90
1662004,33.49,33.48,20.55,12.40,-3.20,-2.82,-2.90
1663004,33.48,33.49,20.55,12.40,-3.20,-2.82,-2.90
1664004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1665004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1666004,33.49,33.49,20.55,12.40,-3.21,-2.82,-2.90
1667004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1668004,33.49,33.49,21.18,12.40,-3.20,-2.82,-2.90
1669004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1670004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1671004,33.48,33.49,21.02,12.40,-3.21,-2.82,-2.90
1672004,33.48,33.49,20.55,12.40,-3.20,-2.82,-2.90
1673005,33.48,33.49,20.86,12.40,-3.20,-2.82,-2.90
1674004,33.48,33.49,20.86,12.40,-3.20,-2.82,-2.90
1675004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1676004,33.48,33.49,21.02,12.40,-3.20,-2.82,-2.90
1677004,33.49,33.49,20.70,12.40,-3.21,-2.82,-2.90
1678004,33.49,33.49,20.55,12.40,-3.21,-2.82,-2.90
1679004,33.49,33.49,20.70,12.40,-3.21,-2.82,-2.90
1680004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1681004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1682004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1683004,33.48,33.49,20.55,12.40,-3.20,-2.82,-2.90
1684004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.90
1685004,33.49,33.49,20.39,12.40,-3.21,-2.82,-2.90
1686004,33.49,33.49,20.86,12.40,-3.20,-2.82,-2.90
1687004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.90
1688004,33.50,33.49,21.02,12.40,-3.21,-2.82,-2.90
1689005,33.49,33.49,21.02,12.40,-3.21,-2.82,-2.90
1690004,33.48,33.49,20.70,12.40,-3.21,-2.82,-2.90
1691004,33.48,33.49,20.39,12.40,-3.20,-2.82,-2.90
1692004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1693004,33.49,33.49,20.39,12.40,-3.21,-2.82,-2.90
1694004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.90
1695004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1696004,33.49,33.49,20.39,12.40,-3.21,-2.82,-2.90
1697004,33.48,33.49,21.02,12.40,-3.21,-2.82,-2.90
1698004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.90
1699004,33.48,33.49,20.55,12.40,-3.20,-2.82,-2.90
1700004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.90
1701004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1702004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1703004,33.49,33.49,20.86,12.40,-3.20,-2.82,-2.90
1704004,33.50,33.49,20.86,12.40,-3.20,-2.82,-2.90
1705005,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1706004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1707004,33.49,33.49,21.02,12.40,-3.20,-2.82,-2.90
1708004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1709004,33.50,33.49,20.39,12.40,-3.21,-2.82,-2.90
1710004,33.50,33.49,20.86,12.40,-3.20,-2.82,-2.90
1711004,33.50,33.49,21.02,12.40,-3.20,-2.82,-2.90
1712004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1713004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.90
1714004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.91
1715004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.90
1716004,33.49,33.49,20.55,12.40,-3.21,-2.82,-2.90
1717004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.90
1718004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.90
1719004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.90
1720004,33.49,33.49,20.86,12.40,-3.20,-2.82,-2.90
1721005,33.49,33.49,20.39,12.38,-3.21,-2.81,-2.90
1722004,33.50,33.49,21.02,12.40,-3.20,-2.82,-2.90
1723004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.90
1724004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.90
1725004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1726004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1727004,33.48,33.49,20.86,12.38,-3.20,-2.82,-2.90
1728004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.90
1729004,33.50,33.49,20.70,12.40,-3.20,-2.82,-2.90
1730004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.90
1731004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1732004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.91
1733004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1734004,33.49,33.49,20.39,12.40,-3.21,-2.82,-2.90
1735004,33.50,33.49,20.86,12.40,-3.20,-2.82,-2.91
1736004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.90
1737005,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.90
1738004,33.49,33.49,20.70,12.40,-3.21,-2.82,-2.91
1739004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.90
1740004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.90
1741004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.91
1742004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.91
1743004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.91
1744004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1745004,33.50,33.49,20.70,12.40,-3.20,-2.82,-2.91
1746004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1747004,33.50,33.49,20.23,12.40,-3.21,-2.82,-2.90
1748004,33.50,33.49,20.39,12.40,-3.21,-2.82,-2.91
1749004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.90
1750004,33.50,33.49,20.39,12.40,-3.21,-2.82,-2.90
1751004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.90
1752004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1753005,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1754004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.90
1755004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.91
1756004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.91
1757004,33.49,33.49,20.86,12.40,-3.20,-2.82,-2.90
1758004,33.49,33.49,20.39,12.38,-3.20,-2.82,-2.90
1759004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.91
1760004,33.50,33.49,20.70,12.38,-3.21,-2.82,-2.91
1761004,33.49,33.49,20.55,12.40,-3.21,-2.82,-2.90
1762004,33.50,33.49,20.70,12.40,-3.20,-2.82,-2.91
1763004,33.49,33.49,20.07,12.40,-3.21,-2.82,-2.91
1764004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1765004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.90
1766004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1767004,33.50,33.49,20.70,12.40,-3.20,-2.82,-2.91
1768004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1769005,33.50,33.49,20.70,12.40,-3.20,-2.82,-2.91
1770004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.91
1771004,33.49,33.49,20.07,12.40,-3.20,-2.82,-2.91
1772004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1773004,33.50,33.49,20.39,12.40,-3.21,-2.82,-2.91
1774004,33.49,33.49,20.70,12.40,-3.20,-2.82,-2.91
1775004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.91
1776004,33.50,33.49,20.23,12.40,-3.21,-2.82,-2.91
1777004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1778004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.91
1779004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.91
1780004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1781004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1782004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1783004,33.50,33.49,19.92,12.40,-3.20,-2.82,-2.91
1784004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1785005,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1786004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1787004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1788004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.91
1789004,33.49,33.49,20.07,12.40,-3.20,-2.82,-2.91
1790004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1791004,33.49,33.49,20.55,12.40,-3.20,-2.82,-2.91
1792004,33.49,33.49,19.92,12.40,-3.20,-2.82,-2.91
1793004,33.50,33.49,19.92,12.40,-3.20,-2.82,-2.91
1794004,33.50,33.49,20.23,12.40,-3.21,-2.82,-2.91
1795004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1796004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1797004,33.50,33.49,19.92,12.40,-3.20,-2.82,-2.91
1798004,33.49,33.49,19.92,12.40,-3.20,-2.82,-2.91
1799004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1800004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1801005,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1802004,33.49,33.49,19.60,12.40,-3.21,-2.82,-2.91
1803004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.91
1804004,33.50,33.49,19.92,12.40,-3.20,-2.82,-2.91
1805004,33.50,33.49,19.92,12.40,-3.20,-2.82,-2.91
1806004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1807004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1808004,33.49,33.49,20.39,12.40,-3.20,-2.82,-2.91
1809004,33.50,33.49,20.55,12.40,-3.20,-2.82,-2.91
1810004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1811004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1812004,33.49,33.50,20.23,12.40,-3.20,-2.82,-2.91
1813004,33.50,33.49,19.92,12.40,-3.20,-2.82,-2.91
1814004,33.50,33.50,20.07,12.40,-3.21,-2.82,-2.91
1815004,33.50,33.49,20.07,12.40,-3.21,-2.82,-2.91
1816004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1817005,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1818004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1819004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1820004,33.49,33.50,20.07,12.40,-3.20,-2.82,-2.91
1821004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1822004,33.49,33.49,20.23,12.40,-3.20,-2.82,-2.91
1823004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1824004,33.50,33.50,20.39,12.40,-3.21,-2.82,-2.91
1825004,33.50,33.49,19.76,12.40,-3.20,-2.82,-2.91
1826004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1827004,33.50,33.49,20.07,12.40,-3.20,-2.82,-2.91
1828004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1829004,33.50,33.50,19.92,12.40,-3.21,-2.82,-2.91
1830004,33.50,33.50,20.23,12.40,-3.21,-2.82,-2.91
1831004,33.50,33.50,19.76,12.40,-3.21,-2.82,-2.91
1832004,33.50,33.49,20.39,12.40,-3.20,-2.82,-2.91
1833005,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1834004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1835004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1836004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1837004,33.50,33.49,22.12,12.40,-3.20,-2.82,-2.91
1838004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1839004,33.50,33.49,20.23,12.40,-3.20,-2.82,-2.91
1840004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1841004,33.50,33.50,17.24,12.40,-3.20,-2.82,-2.91
1842004,33.50,33.50,20.39,12.40,-3.20,-2.82,-2.91
1843004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1844004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1845004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1846004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1847004,33.50,33.50,19.76,12.40,-3.21,-2.82,-2.91
1848004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1849005,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1850004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1851004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1852004,33.50,33.50,19.92,12.40,-3.21,-2.82,-2.91
1853004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1854004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1855004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1856004,33.50,33.49,19.76,12.40,-3.20,-2.82,-2.91
1857004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1858004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1859004,33.50,33.49,20.23,12.40,-3.21,-2.82,-2.91
1860004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1861004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1862004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1863004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1864004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1865005,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1866004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1867004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1868004,33.50,33.50,19.76,12.40,-3.21,-2.82,-2.91
1869004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1870004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1871004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1872004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1873004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1874004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1875004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1876004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1877004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1878004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1879004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1880004,33.50,33.50,19.92,12.40,-3.21,-2.82,-2.91
1881005,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1882004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1883004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1884004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1885004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1886004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1887004,33.50,33.50,20.23,12.40,-3.20,-2.82,-2.91
1888004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1889004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1890004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1891004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1892004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1893004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1894004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1895004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1896004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1897005,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1898004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1899004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1900004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1901004,33.50,33.50,20.07,12.40,-3.21,-2.82,-2.91
1902004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1903004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1904004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1905004,33.50,33.50,19.60,12.40,-3.21,-2.82,-2.91
1906004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1907004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1908004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1909004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1910004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1911004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1912004,33.51,33.50,20.07,12.40,-3.20,-2.82,-2.91
1913005,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1914004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1915004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1916004,33.51,33.50,20.07,12.40,-3.20,-2.82,-2.91
1917004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1918004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1919004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1920004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1921004,33.51,33.50,19.92,12.40,-3.20,-2.82,-2.91
1922004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1923004,33.50,33.50,19.60,12.40,-3.21,-2.82,-2.91
1924004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1925004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1926004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
1927004,33.50,33.50,20.07,12.40,-3.20,-2.82,-2.91
1928004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1929005,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
1930004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1931004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1932004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1933004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1934004,33.51,33.50,19.76,12.40,-3.21,-2.82,-2.91
1935004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1936004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1937004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1938004,33.50,33.50,19.60,12.40,-3.21,-2.82,-2.91
1939004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1940004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
1941004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1942004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1943004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
1944004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1945005,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1946004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1947004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1948004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1949004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
1950004,33.50,33.50,19.44,12.40,-3.21,-2.82,-2.91
1951004,33.50,33.50,19.44,12.40,-3.21,-2.82,-2.91
1952004,33.50,33.50,19.76,12.38,-3.20,-2.82,-2.91
1953004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
1954004,33.50,33.50,19.60,12.38,-3.20,-2.82,-2.91
1955004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1956004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1957004,33.51,33.50,19.44,12.38,-3.20,-2.82,-2.91
1958004,33.51,33.50,19.44,12.38,-3.20,-2.82,-2.91
1959004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1960004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1961005,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
1962004,33.50,33.50,19.44,12.38,-3.20,-2.82,-2.91
1963004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1964004,33.50,33.50,19.29,12.40,-3.21,-2.82,-2.91
1965004,33.50,33.50,19.44,12.38,-3.20,-2.82,-2.91
1966004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
1967004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1968004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
1969004,33.50,33.50,19.92,12.40,-3.20,-2.82,-2.91
1970004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1971004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1972004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1973004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1974004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1975004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1976004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
1977005,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
1978004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1979004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1980004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1981004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
1982004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1983004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1984004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
1985004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1986004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
1987004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
1988004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1989004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1990004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1991004,33.50,33.50,19.76,12.40,-3.20,-2.82,-2.91
1992004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
1993005,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
1994004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1995004,33.50,33.50,19.29,12.40,-3.21,-2.82,-2.91
1996004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
1997004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
1998004,33.51,33.50,21.34,12.40,-3.20,-2.82,-2.91
1999004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2000004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
2001004,33.51,33.50,19.76,12.40,-3.20,-2.82,-2.91
2002004,33.51,33.50,19.76,12.40,-3.21,-2.82,-2.91
2003004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2004004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2005004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2006004,33.51,33.50,17.08,12.40,-3.20,-2.82,-2.91
2007004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2008004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2009005,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2010004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
